H_horiz_kN,M_moment_kNm,N_cycles,freq_Hz,cum_strain_H,cum_strain_M
85.64117984779018,745.3751814181601,17,1.6098561811503955,0.19460332255212406,2.5760601032057818e-08
87.60649381461042,762.4802266448354,19,1.6098561811503955,0.22703720964414476,3.0054034537400785e-08
90.7580228184976,789.9094552845156,20,1.6098561811503955,0.26196601112785933,3.467773215853937e-08
95.9532759322525,835.1261692422254,22,1.6098561811503955,0.29938972700326777,3.963169389547356e-08
103.85814129532028,903.9259039557683,24,1.6098561811503955,0.3393083572703701,4.491591974820337e-08
114.83243232219085,999.4402835991544,25,1.6098561811503955,0.3817219019291664,5.0530409716728785e-08
128.85000743278678,1121.441785793227,27,1.6098561811503955,0.42663036097965656,5.647516380104982e-08
145.4668910640895,1266.0662838828143,28,1.6098561811503955,0.4740337344218406,6.275018200116647e-08
163.8449071825087,1426.0187404313917,30,1.6098561811503955,0.5239320222557186,6.935546431707873e-08
182.8311325653829,1591.2647262335256,32,1.6098561811503955,0.5763252244812904,7.62910107487866e-08
201.08590427483713,1750.1445291375096,33,1.6098561811503955,0.6312133410985562,8.355682129629008e-08
217.24517171051463,1890.7861797763694,35,1.6098561811503955,0.6885963721075158,9.11528959595892e-08
230.09761661621917,2002.647009698175,37,1.6098561811503955,0.7484743175081693,9.90792347386839e-08
238.75394766062576,2077.9871011601062,38,1.6098561811503955,0.8108471773005168,1.0733583763357423e-07
242.785601872232,2113.076470488416,40,1.6098561811503955,0.8757149514845582,1.1592270464426018e-07
242.31289178074405,2108.962253813363,41,1.6098561811503955,0.9430776400602934,1.2483983577074173e-07
238.0281804557747,2071.670410253411,43,1.6098561811503955,1.0129352430277225,1.3408723101301892e-07
231.1473393476518,2011.7832368352956,45,1.6098561811503955,1.0852877603868456,1.436648903710917e-07
223.29164178838383,1943.4114324788814,46,1.6098561811503955,1.1601351921376626,1.535728138449601e-07
13.662047082415759,134.58643498906181,0,1.877114828298726,0.003186135292973662,2.375542823662527e-10
29.41762586098016,289.79649730289697,1,1.877114828298726,0.009558405878920985,7.126628470987583e-10
46.78758936240315,460.9100536714404,3,1.877114828298726,0.01911681175784197,1.4253256941975166e-09
64.75140571867253,637.8737244598586,5,1.877114828298726,0.031861352929736624,2.3755428236625274e-09
81.97226105210879,807.5183987029033,7,1.877114828298726,0.04779202939460493,3.563314235493791e-09
97.1048537479771,956.5913517378673,9,1.877114828298726,0.0669088411524469,4.9886399296913075e-09
109.12307549425286,1074.9842697231318,11,1.877114828298726,0.08921178820326255,6.6515199062550775e-09
117.59890341793609,1158.480648922226,13,1.877114828298726,0.11470087054705184,8.5519541651851e-09
122.87128503950004,1210.4195012821663,15,1.877114828298726,0.14337608818381478,1.0689942706481375e-08
126.06344374154196,1241.865832643452,16,1.877114828298726,0.1752374411135514,1.3065485530143903e-08
128.93543287762006,1270.15813589935,18,1.877114828298726,0.2102849293362617,1.5678582636172685e-08
133.5907837260921,1316.0185454367743,20,1.877114828298726,0.2485185528519456,1.8529234024567716e-08
142.08579140790025,1399.7038666922394,22,1.877114828298726,0.28993831166060324,2.1617439695329e-08
156.01169750532856,1536.889607916746,24,1.877114828298726,0.3345442057622345,2.494319964845654e-08
176.12939865841253,1735.0714515332702,26,1.877114828298726,0.3823362351568394,2.850651388395033e-08
202.13110834437256,1991.217356253365,28,1.877114828298726,0.433314399844418,3.2307382401810376e-08
232.583988987343,2291.2122703508276,30,1.877114828298726,0.4874786998249702,3.6345805202036675e-08
265.0801211206854,2611.335495543718,31,1.877114828298726,0.5448291350984962,4.0621782284629224e-08
296.58040242794726,2921.648476952893,33,1.877114828298726,0.6053657056649957,4.513531364958803e-08
323.9034903824674,3190.8114346347234,35,1.877114828298726,0.6690884115244689,4.9886399296913085e-08
344.2813350405087,3391.5559825595083,37,1.877114828298726,0.7359972526769158,5.48750392266044e-08
355.88583932631605,3505.8733211121094,39,1.877114828298726,0.8060922291223364,6.010123343866195e-08
358.2303731513056,3528.9695999723062,41,1.877114828298726,0.8793733408607306,6.556498193308577e-08
352.3661745894594,3471.200689226662,43,1.877114828298726,0.9558405878920985,7.126628470987584e-08
340.82503336503675,3357.507547654961,45,1.877114828298726,1.03549397021644,7.720514176903216e-08
327.30127382254017,3224.2833995098,46,1.877114828298726,1.1183334878337554,8.338155311055473e-08
316.1111417129129,3114.048090071453,48,1.877114828298726,1.2043591407440442,8.979551873444357e-08
311.5085620231007,3068.7075354336225,50,1.877114828298726,1.2935709289473065,9.644703864069866e-08
316.96558616155903,3122.4653229755536,52,1.877114828298726,1.3859688524435427,1.0333611282931998e-07
334.5380730873912,3295.5739614521135,54,1.877114828298726,1.4815529112327526,1.1046274130030758e-07
12.151608147605524,93.298645660072,0,0.9200559943257341,0.0026688995240008086,2.544000262565518e-10
25.234057497315415,193.7441826966606,0,0.9200559943257341,0.008006698572002426,7.632000787696553e-10
39.19566259421572,300.939776148893,1,0.9200559943257341,0.016013397144004852,1.5264001575393107e-09
53.91837503238676,413.9790639730914,2,0.9200559943257341,0.026688995240008083,2.544000262565518e-09
69.22404288958558,531.494216260234,3,0.9200559943257341,0.04003349286001213,3.816000393848277e-09
84.88407695346443,651.7301514058544,4,0.9200559943257341,0.05604689000401698,5.3424005513875875e-09
100.63205222394227,772.6412889916567,5,0.9200559943257341,0.07472918667202265,7.12320073518345e-09
116.17862497817717,892.0060812896793,6,0.9200559943257341,0.0960803828640291,9.158400945235864e-09
131.22802609898665,1007.5536471353875,7,0.9200559943257341,0.1201004785800364,1.144800118154483e-08
145.49530607501092,1117.0961770497038,8,0.9200559943257341,0.14678947382004448,1.3992001444110348e-08
158.72346023607534,1218.660418820712,9,0.9200559943257341,0.17614736858405336,1.6790401732932417e-08
170.69955682820827,1310.6115070032565,10,0.9200559943257341,0.20817416287206308,1.9843202048011038e-08
181.2690260648866,1391.7626726061562,11,0.9200559943257341,0.2428698566840736,2.3150402389346213e-08
190.3473440500992,1461.4649509057335,11,0.9200559943257341,0.2802344500200849,2.6712002756937936e-08
197.92845836592818,1519.6718721353654,12,0.9200559943257341,0.320267942880097,3.0528003150786216e-08
204.089447364025,1566.9752349879855,13,0.9200559943257341,0.36297033526411,3.4598403570891044e-08
208.99107650817055,1604.6093781500847,14,0.9200559943257341,0.40834162717212374,3.892320401725242e-08
212.87410496224885,1634.422822710212,15,0.9200559943257341,0.45638181860413823,4.350240448987035e-08
216.05139557138824,1658.8176935042954,16,0.9200559943257341,0.5070909095601536,4.833600498874484e-08
218.89608246364017,1680.658871326209,17,0.9200559943257341,0.5604689000401697,5.342400551387587e-08
221.8262435690767,1703.156310297438,18,0.9200559943257341,0.6165157900441868,5.876640606526347e-08
225.2867015209657,1729.725307285585,19,0.9200559943257341,0.6752315795722046,6.43632066429076e-08
229.7287274164802,1763.830669720279,20,0.9200559943257341,0.7366162686242231,7.021440724680829e-08
235.5885405269959,1808.821638848919,21,0.9200559943257341,0.8006698572002425,7.632000787696554e-08
243.26557735268085,1867.7650420444904,22,0.9200559943257341,0.8673923453002628,8.268000853337932e-08
253.1015411173714,1943.2844372438822,23,0.9200559943257341,0.9367837329242839,8.929440921604967e-08
265.36123542253563,2037.4129559538696,23,0.9200559943257341,1.0088440200723057,9.616320992497656e-08
280.21613280020915,2151.4671444959345,24,0.9200559943257341,1.0835732067443282,1.0328641066016002e-07
297.7315318016251,2285.9483576142084,25,0.9200559943257341,1.1609712929403517,1.1066401142160001e-07
317.8580184722777,2440.477200665932,26,0.9200559943257341,1.2410382786603762,1.1829601220929655e-07
5.802607571566239,136.8947409273575,0,1.7875125151986813,0.0007270448751183567,9.203825948758677e-10
12.454001045732436,293.8139837370388,1,1.7875125151986813,0.00218113462535507,2.761147784627603e-09
19.777809725748504,466.5968024072514,3,1.7875125151986813,0.00436226925071014,5.522295569255206e-09
27.39507831775125,646.3029082597363,5,1.7875125151986813,0.007270448751183567,9.203825948758676e-09
34.800066850001265,821.0009167309175,7,1.7875125151986813,0.01090567312677535,1.3805738923138016e-08
41.46554551988846,978.2524565631625,8,1.7875125151986813,0.015267942377485492,1.9328034492393223e-08
46.95811706543482,1107.832847702657,10,1.7875125151986813,0.020357256503313992,2.5770712656524293e-08
51.041733464672326,1204.1732605473317,12,1.7875125151986813,0.026173615504260846,3.313377341553124e-08
53.7490439518969,1268.0439537120067,14,1.7875125151986813,0.032717019380326055,4.1417216769414046e-08
55.40533673152102,1307.1191053864966,16,1.7875125151986813,0.03998746813150962,5.062104271817273e-08
56.59781466501858,1335.251967337676,17,1.7875125151986813,0.04798496175781154,6.074525126180727e-08
58.092475008424735,1370.5138970755424,19,1.7875125151986813,0.056709500259231826,7.178984240031768e-08
60.71035374031872,1432.2747220773845,21,1.7875125151986813,0.06616108363577046,8.375481613370396e-08
65.18272223302147,1537.7865490601905,23,1.7875125151986813,0.07633971188742747,9.66401724619661e-08
72.009599201165,1698.8457870614773,25,1.7875125151986813,0.0872453850142028,1.1044591138510413e-07
81.34674492450489,1919.1271224840245,26,1.7875125151986813,0.09887810301609652,1.25172032903118e-07
92.94285129569576,2192.701710782743,28,1.7875125151986813,0.11123786589310859,1.4081853701600776e-07
106.14134051185111,2504.0796110791116,30,1.7875125151986813,0.12432467364523901,1.5738542372377338e-07
119.95109666429038,2829.87848123222,32,1.7875125151986813,0.1381385262724878,1.7487269302641486e-07
133.17913334053563,3141.953463287812,33,1.7875125151986813,0.15267942377485494,1.932803449239322e-07
144.60746040280497,3411.569813028346,35,1.7875125151986813,0.16794736615234043,2.1260837941632545e-07
153.18804136224327,3614.0023216826344,37,1.7875125151986813,0.18394235340494428,2.3285679650359455e-07
158.22520048683347,3732.838652567668,39,1.7875125151986813,0.2006643855326665,2.5402559618573947e-07
159.51505449970006,3763.268804658381,41,1.7875125151986813,0.21811346253550704,2.7611477846276033e-07
157.41668851633688,3713.764290675585,42,1.7875125151986813,0.23628958441346598,2.99124343334657e-07
152.8392690368353,3605.7741076356747,44,1.7875125151986813,0.2551927511665432,3.2305429080142956e-07
147.14177358307674,3471.359164964211,46,1.7875125151986813,0.27482296279473883,3.47904620863078e-07
141.9556705842386,3349.0089598723803,48,1.7875125151986813,0.2951802192980528,3.736753335196023e-07
138.95359832823007,3278.1842662044323,50,1.7875125151986813,0.3162645206764852,4.0036642877100247e-07
139.59682397139815,3293.359203798146,51,1.7875125151986813,0.3380758669300359,4.279779066172785e-07
5.654791137787792,42.0488210085847,0,0.9383273456928467,0.0012381282370004941,9.568879537476076e-11
11.751244689831177,87.3818276485627,0,0.9383273456928467,0.0037143847110014823,2.8706638612428233e-10
18.263856587045833,135.80937259083092,1,0.9383273456928467,0.007428769422002965,5.741327722485647e-10
25.134426444441484,186.89867989168857,2,0.9383273456928467,0.012381282370004942,9.568879537476077e-10
32.27526733885516,239.99771278319315,3,0.9383273456928467,0.018571923555007412,1.4353319306214115e-09
39.57415537517545,294.27197846738926,4,0.9383273456928467,0.026000692977010378,2.009464702869976e-09
46.90076790759513,348.7524024951264,5,0.9383273456928467,0.03466759063601384,2.679286270493301e-09
54.11428102909737,402.391823421252,6,0.9383273456928467,0.04457261653201779,3.4447966334913867e-09
61.07173450830236,454.127194170435,7,0.9383273456928467,0.05571577066502224,4.305995791864234e-09
67.63672882697044,502.9442528913771,8,0.9383273456928467,0.06809705303502718,5.2628837456118415e-09
73.687996567734,547.9412594839022,9,0.9383273456928467,0.08171646364203261,6.31546049473421e-09
79.12739035278729,588.3883936202111,10,0.9383273456928467,0.09657400248603853,7.463726039231339e-09
83.88685203027785,623.7795773611391,11,0.9383273456928467,0.11266966956704497,8.707680379103229e-09
87.93397197863989,653.8738139407633,12,0.9383273456928467,0.1300034648850519,1.0047323514349879e-08
91.27581135880378,678.7236098946637,13,0.9383273456928467,0.1485753884400593,1.1482655444971292e-08
93.96074105506514,698.6886493572696,14,0.9383273456928467,0.1683854402320672,1.3013676170967464e-08
96.07814525209302,714.4335898712852,15,0.9383273456928467,0.18943362026107557,1.4640385692338396e-08
97.755940784053,726.9096163580897,15,0.9383273456928467,0.2117199285270845,1.636278400908409e-08
99.15597078186615,737.3201884464737,16,0.9383273456928467,0.23524436503009388,1.8180871121204546e-08
100.46743770489785,747.0722087353809,17,0.9383273456928467,0.26000692977010376,2.0094647028699758e-08
101.89864151968999,757.7145881917762,18,0.9383273456928467,0.2860076227471141,2.2104111731569737e-08
103.6673787349171,770.8668537241514,19,0.9383273456928467,0.313246443961125,2.420926522981447e-08
105.99043280500682,788.1409992065044,20,0.9383273456928467,0.34172339341213637,2.641010752343397e-08
109.07264230005791,811.0601967878789,21,0.9383273456928467,0.3714384711001482,2.870663861242823e-08
113.09606725058734,840.978238226359,22,0.9383273456928467,0.40239167702516054,3.109885849679725e-08
118.20978421936857,879.0036514148228,23,0.9383273456928467,0.4345830111871734,3.3586767176541026e-08
124.5208260026772,925.9323283292915,24,0.9383273456928467,0.4680124735861868,3.617036465165957e-08
132.0867426158088,982.1922087880959,25,0.9383273456928467,0.5026800642222007,3.8849650922152866e-08
140.9101976982343,1047.8030995173585,26,0.9383273456928467,0.538585783095215,4.1624625988020926e-08
150.9359310930589,1122.354088002442,27,0.9383273456928467,0.5757296302052298,4.449528984926375e-08
4.645275329511964,98.3428258231179,0,1.8661552424658727,0.0014782735078306835,1.174719739245712e-09
9.998437372844263,211.6719710485448,1,1.8661552424658727,0.004434820523492051,3.5241592177371356e-09
15.899334220034444,336.5969388231411,3,1.8661552424658727,0.008869641046984102,7.048318435474271e-09
22.006484909703374,465.888404655963,5,1.8661552424658727,0.014782735078306835,1.174719739245712e-08
27.871524454062964,590.0542552121777,7,1.8661552424658727,0.022174102617460254,1.7620796088685677e-08
33.04119872915165,699.4988716738488,9,1.8661552424658727,0.031043743664444352,2.466911452415995e-08
37.16634186943108,786.8302362460647,11,1.8661552424658727,0.04139165821925914,3.289215269887993e-08
40.09527373604456,848.8372037504885,13,1.8661552424658727,0.05321784628190461,4.2289910612845623e-08
41.931386894002074,887.7086470290767,14,1.8661552424658727,0.06652230785238075,5.286238826605704e-08
43.04100234297529,911.1997667342415,16,1.8661552424658727,0.08130504293068759,6.460958565851416e-08
44.00677226638968,931.6456039831447,18,1.8661552424658727,0.0975660515168251,7.753150279021698e-08
45.53235270063438,963.9429125992617,20,1.8661552424658727,0.11530533361079331,9.162813966116552e-08
48.31384735610721,1022.828559848902,22,1.8661552424658727,0.1345228892125922,1.0689949627135979e-07
52.90079472555991,1119.9365532864597,24,1.8661552424658727,0.15521871832222175,1.2334557262079975e-07
59.572796714619244,1261.186206527249,26,1.8661552424658727,0.177392820939682,1.4096636870948542e-07
68.25650287315872,1445.0246534806406,27,1.8661552424658727,0.20104519706497292,1.597618845374168e-07
78.50163160637655,1661.919205272927,29,1.8661552424658727,0.22617584669809454,1.797321201045939e-07
89.52493024826038,1895.2880072140777,31,1.8661552424658727,0.25278476983904685,2.0087707541101674e-07
100.31905659102264,2123.80511578997,33,1.8661552424658727,0.28087196648782986,2.2319675045668525e-07
109.81135535449171,2324.7618767436657,35,1.8661552424658727,0.3104374366444435,2.466911452415995e-07
117.04754985804958,2477.9557705834004,37,1.8661552424658727,0.34148118030888786,2.7136025976575945e-07
121.36933920099973,2569.450234624697,39,1.8661552424658727,0.3740031974811629,2.972040940291651e-07
122.55403673208659,2594.5308799445925,41,1.8661552424658727,0.40800348816126863,3.2422264803181646e-07
