G_ratio,C_ratio,E_dissipated,entropy_change
0.2859438068704558,0.2819561895200161,0.7140561931295442,1.2519599669408359
0.2679121363472006,0.2637857427486292,0.7320878636527994,1.3170962016764047
0.2514261370416586,0.2471697096076193,0.7485738629583414,1.3806060222728018
0.23633205769437657,0.23195367279296447,0.7636679423056234,1.4425174387587376
0.22249153711922362,0.21799865103225644,0.7775084628807764,1.5028662135184268
0.2097805161926801,0.20518001236636316,0.7902194838073199,1.5616934558135138
0.19808802407227633,0.19338625967250067,0.8019119759277237,1.6190437810562
0.18731493967009608,0.18251779021682366,0.812685060329904,1.6749639093916302
0.17737278959052025,0.17248569096707592,0.8226272104094797,1.729501605366639
0.16818261733431714,0.16321060481851937,0.8318173826656828,1.7827048820018652
0.1596739413614656,0.15462168555735942,0.8403260586385344,1.8346214095144047
0.15178380863629504,0.14665564833424452,0.848216191363705,1.8852980821844536
0.9673347669284401,0.9672056473259484,0.032665233071559885,0.033210652199864986
0.9167878149892144,0.9164207461658213,0.08321218501078564,0.08687922391581623
0.8551588728537985,0.8544742230031849,0.14484112714620145,0.15646801110379607
0.788499888548408,0.7874480328324827,0.21150011145159198,0.23762301392539764
0.7213138579983315,0.7198709947319415,0.2786861420016685,0.32668092712645497
0.656596408771889,0.6547583745670045,0.34340359122811104,0.4206857433601703
0.5961019618686957,0.5938780806987434,0.4038980381313043,0.517343549587883
0.5406764752327369,0.5380844379658711,0.4593235247672631,0.6149341915252591
0.49056039237172616,0.487622434149899,0.5094396076282739,0.7122068834544908
0.4456242634387042,0.4423645261849703,0.5543757365612958,0.8082791406874157
0.405534689940749,0.4019775201265666,0.594465310059251,0.902548860526555
0.36986299266956796,0.3660319159293848,0.630137007330432,0.994622632000417
0.3381520427974206,0.33406920000045426,0.6618479572025794,1.0842596538810454
0.3099547209619454,0.30564060438558494,0.6900452790380547,1.1713290535840315
0.2848541434440141,0.2803275197038863,0.7151458565559858,1.255778007105657
0.26247269109520127,0.2577506346322334,0.7375273089047987,1.3376082362854054
0.24247447135099545,0.2375724589486794,0.7575255286490046,1.4168588469255674
0.22456414448994044,0.21949617958172685,0.7754358555100596,1.4935938910517044
0.20848390966505115,0.2032626573373535,0.7915160903349489,1.5678934125914412
0.19400971494004854,0.18864663641062726,0.8059902850599514,1.6398470441620612
0.1809472975895105,0.1754527779406391,0.8190527024104894,1.7095494636541726
0.16912838088475615,0.1635118469389472,0.8308716191152439,1.7770972022415832
0.1584071864129859,0.15267721352438426,0.8415928135870141,1.8425864318620926
0.1486573239760991,0.1428217316165551,0.8513426760239009,1.9061114608149956
0.13976906699195543,0.13383500362707662,0.8602309330080445,1.9677637398173577
0.13164699293701324,0.12562101100119827,0.8683530070629868,2.02763123464506
0.12420795511791431,0.11809607702797402,0.8757920448820857,2.0857980606650526
0.11737934745815483,0.11118712362820177,0.8826206525418452,2.142344303092526
0.11109762412441648,0.10483018390753043,0.8889023758755835,2.197345967583969
0.10530703837349252,0.09896913478741827,0.8946929616265075,2.2508750209222024
0.9762215912545334,0.9761381614903251,0.02377840874546655,0.024065678118965973
0.938552784010253,0.9383121730267997,0.061447215989747006,0.0634161815853611
0.8911292524585095,0.8906724044148336,0.10887074754149051,0.1152657975444981
0.8378863779172816,0.8371705795180541,0.1621136220827184,0.176872774903712
0.7820522921864922,0.7810503564460789,0.2179477078135078,0.24583367086881316
0.7260834457015412,0.7247814566770271,0.27391655429845885,0.3200903317794807
0.6717096102793222,0.6701041069090146,0.3282903897206778,0.3979291594135406
0.620046260754745,0.6181414588323484,0.379953739245255,0.47796118960593836
0.5717305809304691,0.5695359563844328,0.42826941906953087,0.5590874109228242
0.5270514992872637,0.5245798514925999,0.4729485007127363,0.640457013607509
0.4860592040529716,0.48332519479924657,0.5139407959470284,0.7214248434619437
0.44865010536318606,0.4456692097007063,0.5513498946368139,0.8015119703931496
0.4146289420893637,0.4114167283695896,0.5853710579106364,0.8803712741583962
0.38375206660991207,0.38032372574612633,0.6162479333900879,0.9577585947925283
0.3557563421246787,0.352126398059446,0.6442436578753212,1.033509214694825
0.33037759093581187,0.32655973857544085,0.6696224090641881,1.1075190636796215
0.30736174206437805,0.303368772202385,0.692638257935622,1.1797299121474671
0.28647104048493105,0.28231482224361704,0.7135289595150689,1.2501178282681327
0.26748701640206246,0.26317851628810696,0.7325129835979376,1.3186842506387448
0.250211398020277,0.24576072108844474,0.7497886019797231,1.385449126350354
0.234465771960639,0.22988221522368224,0.765534228039361,1.4504456635375813
0.2200905256720348,0.2153826371950313,0.7799094743279652,1.5137163369371582
0.20694341904585944,0.20211905846924594,0.7930565809541406,1.5753098610231002
0.1948980051769965,0.18996440300049638,0.8051019948230035,1.6352789076313319
0.18384203511239028,0.17880584915020664,0.8161579648876097,1.6936783949234344
0.17367592542637728,0.16854329356507983,0.8263240745736227,1.7505642139223418
0.16431133123305555,0.1590879200972055,0.8356886687669445,1.8059922895911698
0.15566984428076558,0.15036089371516925,0.8443301557192344,1.8600178972511536
0.14768182160126905,0.14229218506726365,0.8523181783987309,1.9126951735171764
0.1402853417729843,0.13481952286716192,0.8597146582270156,1.964076775072569
0.9716038603410623,0.9715067142015842,0.028396139658937725,0.02880710868265669
0.9271656055882875,0.9268875244973797,0.07283439441171247,0.07562308256666547
0.8721508601246025,0.8716277771050648,0.12784913987539748,0.13679286530670115
0.8115890108022429,0.8107779058047708,0.18841098919775712,0.20876121128695294
0.7494065610958268,0.7482834023870036,0.2505934389041732,0.2884736375290014
0.688394641110131,0.6869506686253652,0.31160535888986896,0.37339299923325847
0.6303482044414889,0.6285858682207259,0.36965179555851113,0.4614829068192847
0.5762817393756637,0.5742110547139647,0.42371826062433626,0.5511586070112241
0.5266494022959494,0.5242850323237483,0.47335059770405064,0.641220222617254
0.4815321788624548,0.47889127626056194,0.5184678211375452,0.7307822195253925
0.4407806815409856,0.43788138745330457,0.5592193184590144,0.8192078480090205
0.4041162575765673,0.4009767143386799,0.5958837424234327,0.9060526761391291
0.3711985169598302,0.3678362569011036,0.6288014830401698,0.9910182733371508
0.3416681135326872,0.33809971012591733,0.6583318864673128,1.0739154413568883
0.3151723418153307,0.3114132367658979,0.6848276581846693,1.1546356728963068
0.29137932361806423,0.2874437676228474,0.7086206763819358,1.2331293430642727
0.2699849039362988,0.26588596788076063,0.7300150960637012,1.3093892328939014
0.25071506455958426,0.24646469199967705,0.7492849354404157,1.3834381856368452
0.2333257062781243,0.22893478804392683,0.7666742937218757,1.4553199205205534
0.2176009854043119,0.21307944405107695,0.7823990145956881,1.5250922354981404
0.20335094373962953,0.19870782021979436,0.7966490562603705,1.5928220056776392
0.19040887879562263,0.18565241680444905,0.8095911212043774,1.6585815253821747
0.1786287137143999,0.17376643916660667,0.8213712862856001,1.722445852384756
0.1678825085984756,0.1629213029739769,0.8321174914015244,1.7844908978211727
0.15805818254823048,0.15300434964448953,0.8419418174517695,1.8447920697642004
0.14905747234066077,0.14391679845234237,0.8509425276593392,1.9034233270005512
0.14079412866566957,0.13557193649028793,0.8592058713343305,1.9604565359453443
0.13319233723052407,0.12789353394559713,0.866807662769476,2.0159610508300334
0.12618534540541926,0.12081446542710557,0.8738146545945807,2.0700034576032884
0.11971427259617544,0.11427551554347286,0.8802857274038246,2.12264743713386
0.9878867573193896,0.9878522271792618,0.012113242680610425,0.012187205901209206
0.9680934629335118,0.9679919515985632,0.03190653706648816,0.03242664374919968
0.9420613255734499,0.941863772562933,0.057938674426550096,0.059684905066767185
0.9112458223017301,0.9109273597154689,0.08875417769826988,0.09294258024949839
0.8769677391082227,0.876508054676491,0.12303226089177732,0.1312850727959957
0.8403988337035891,0.8397821760606354,0.15960116629641086,0.17387869779951176
0.8025461893591646,0.8017611086116011,0.19745381064083545,0.21996586880044722
