wave_H_m,wind_V_ms,water_depth_m
3.053160275463953,33.194256217560145,35.53881583137737
3.4366691521780166,21.15217884718991,20.040608771464044
3.0986036929566514,29.393762249137914,49.225833314490714
6.929425788887297,10.707848939365874,46.956818140245176
6.4823888930903815,33.411283707129414,33.73987277010714
3.7860370506815197,19.087471864995777,21.970845768630973
2.597647544455894,17.39810904934074,34.52231209130605
6.232110846176858,24.214294851938398,21.73533348341482
7.704528606917427,38.281729572823366,43.55568629445225
7.939295310949544,26.33446998400789,48.88305050759618
1.5292352843172554,20.970422447841138,26.761438040202975
2.37083158893989,14.224088466780282,38.672409246979896
6.469252990231135,27.34895198261082,24.408881287646288
6.677866389534296,29.078641214911855,31.644971183809865
5.718912068752441,17.797149377284985,30.355766254826314
7.422400901923932,18.71513517014261,34.099648044738096
7.230987961772103,31.231640508025823,21.86609678494108
2.0311213099527925,10.235247723157505,38.92765370687491
4.133713977872928,14.028245527068266,48.738023631703115
4.7076180676193395,17.256798823386674,35.01810713464123
5.757342329145755,12.287176539206934,28.241114451436758
6.648758436187955,23.78994611207984,36.39731426096885
4.029712015466284,11.316998279290154,24.972493394604676
4.118791471193236,16.275563962237833,21.49937085979036
6.9055476483627665,39.43577587492348,43.79428621990218
6.976494451932669,17.259313909511363,48.81880926539599
2.378479931173999,38.54289431085497,49.84457881897853
5.982059640222341,39.43431195375466,37.08619338701311
2.8167924822326325,23.109876569968627,37.806828061363575
1.511570934189105,28.670297938517383,49.435335102868834
2.3307535484860935,33.7778534886515,47.236963813388584
7.605911149741546,38.804068132163415,35.64378916164416
7.841155355940526,32.71930621403317,24.850143087108858
4.33830074527579,31.54993526116012,27.420209474572502
5.484306284842211,29.998014371398575,24.88099231425698
4.955597187169294,33.148807329358235,34.966869936078254
1.084721817432752,10.271154072378765,30.710880319100365
7.483358479022474,16.860303388108264,39.03091066615062
2.5545310948532443,19.650099689786458,45.44126268804452
6.102030095889628,12.861978319396318,32.86106062959301
1.2041883455168514,24.42670439809027,39.87302035103204
1.8295183651870608,18.666548167274968,31.93509876506471
7.436717172592348,39.79765046268892,21.347338969868474
6.327055464467744,21.151721992070296,31.773745586884402
6.279854813429159,37.552792964362254,48.52785783507645
5.039858102268245,20.713634779015084,43.62647257576337
2.757009682836102,26.92222086500553,30.757353845746195
5.596417515955133,17.211967386805206,25.747788372044774
7.427673606728059,13.054110488486106,35.17873723204795
2.5459694807410624,11.167898899770023,21.080564548742792
2.2265524047407914,36.00311063518001,28.4743623193108
7.65321419402707,27.448668789675807,33.09842569306298
5.060621842686182,25.50095155678803,42.76328761271975
2.977472461809966,20.591511748009072,46.82282907599752
7.6251955920528385,36.776746824594234,32.583439818719405
6.462558521048171,24.290071999032964,34.926195564383065
2.432760763400988,27.733909097755493,25.58407693260044
3.3209528934703565,35.65090604859805,26.212274276325658
1.4981079962140296,12.070227778384488,48.22353561509324
4.548443065732842,22.28236215451055,44.32635743023755
6.850781495373612,19.96573099346814,40.80854172421385
6.397859710963206,29.639520605978635,24.547852244002982
7.131181584619399,26.17283658208026,28.47417279110011
3.9765972980638575,11.12713271196722,23.836004036672527
6.358827253611026,10.000349042660984,32.49697485446877
4.657571267599119,11.639032600029168,49.19234488916999
2.5828773187477037,19.125961589088426,29.11827536765082
2.6129166348214494,10.044214662589342,41.88034382263989
7.767918498594997,16.72880449855135,39.891415754102674
6.193274288711006,35.45276137271574,32.67887591040827
3.1205163394830047,19.758854020690933,41.378639992955385
6.717456265539452,15.44841903269808,31.128230244732954
7.31358137724405,34.20080559084218,49.54575208287427
6.279737817774565,21.79585603083767,37.71913501983913
5.6270997797312425,12.353674489513718,36.334908773115956
5.965245799308267,15.019639120031812,43.41895152276672
5.086409463598781,38.56665357092784,21.27266894620675
2.8572829628882688,28.04661637899472,28.89679736617792
6.000969148498696,32.77015847565793,23.075478921994232
4.596981249447374,25.26671666773168,31.078423106466232
7.530474037987704,34.82518959619664,40.9162814572891
6.000286450144983,23.851484314393574,47.629835632897276
5.862167990772997,31.869431849674495,45.85072711362036
2.918501125395337,34.212127116001085,25.85721808869476
3.417393665714215,20.068313628095282,49.355764051674214
6.995760566235488,31.035095847707794,41.81170284846171
4.934509560817998,38.41272001325557,34.88776258647084
3.6636239690892616,14.89106010794773,43.58616956783174
6.14110752452914,21.530651155724044,20.75580241877688
6.872981294026075,10.34253950362221,41.11099338887153
7.7917997680824,23.129839844446103,27.04920214987858
5.934097070303672,34.51384426046755,36.39290948233542
7.7692469267930235,11.550061649738833,35.143867949135846
6.02917763125785,35.87921413447537,25.377668357233702
6.60002437234577,26.581212271556357,31.8966104596989
1.922005200053655,35.95887276726737,24.71819624539146
3.1685150144636944,18.701365958873104,46.142421025725625
5.7089209594622865,33.90044191574117,27.51403696377497
5.374118697248992,27.15237949431246,44.98491130364813
7.342609423368824,10.364703144321604,40.220597571763776
1.362850593838103,26.465759952320678,28.628981871310344
3.147436196654988,20.588755103570698,38.63877347148831
3.3383497596813845,31.98097151770841,32.13582156721609
1.4784724021697104,33.512795274523214,28.57274973778118
4.029368157194838,30.563316496657045,29.97368471446136
1.3960995930270093,21.217631410384406,48.333457480829104
5.492140781089907,30.14437446001621,38.9684646091292
2.3929449727160574,22.550015923068404,42.52819395089955
1.709610282872114,18.335583282691367,28.289573253975608
4.024132493161542,39.41106222826555,22.025076400514656
4.630906960664165,15.380940460366315,49.12029636229232
1.7931245330922494,22.10803007084774,42.136549545038186
5.931880996192117,22.681859106817967,30.395725038581546
3.783286649870094,17.92828789475918,26.159988161203994
4.381277882912229,18.056012682028218,28.623849946917503
5.5972924443219,39.05611995099677,38.10911601678126
1.5388562694547638,12.267508415622009,48.54269662536698
3.0810355321513354,12.762009582474263,37.97133761451145
5.365541448031863,29.455144603560644,28.02206083572624
1.1057747895013252,38.95046108363415,27.526791370733076
5.732184016367833,31.19889609636129,38.30022251238457
3.1903517594955373,18.132887612921973,37.930048481081094
7.06266943528184,38.402011867701866,23.17717413211273
2.083800288184039,38.34208776349239,42.09605685004378
7.180956773808411,16.078979024060295,37.627576133282055
5.907977160922315,30.40335656340918,32.244550726000945
1.1077642418391593,27.487781704127894,27.593046175388263
4.1517797230002325,38.72743045251452,31.97105952927304
6.878611246650987,15.656218172477534,40.173814940750866
7.8390486810726046,13.056793026188103,20.24959826681576
4.035079548428301,12.778764491541015,42.45153049028694
7.401840646939912,23.020629181262763,27.76134926466323
4.040823233046268,31.70343453550003,20.27162484741113
5.12617792639288,28.398750546621372,39.13064740687807
2.6941545598661403,31.421581701343804,22.741744589953292
2.3948923552676056,36.32410139963446,42.16169452179699
1.0962188780794166,17.451287811094005,26.432194489794938
2.895644296258808,17.42679310839659,21.875788872285373
4.212583616177742,31.982004243584953,38.20195174152309
5.7101016801865585,12.434475356087175,48.54472130530362
6.8694428369011735,34.15270955486988,44.68951415125302
7.52897355692933,26.327618983410932,26.008460536028778
5.317485254967788,32.28644481003817,42.13752180062076
4.65014316916816,12.053761580007341,31.133388152903834
7.445366259243501,27.53346729272278,36.149958297671404
2.8819746006753544,21.053467597497367,46.86038267459508
5.66524133268785,33.62161080256999,33.63036269202965
5.411730536193105,17.451508262296226,41.16382490850459
3.9932093359233614,23.27636544444237,39.47966973730645
7.553964350282486,11.920190398258628,44.74229712041023
3.0466817728853517,23.317583635191333,20.65739986325027
3.107322544840191,25.078937278903915,21.68528232042317
4.437670105682156,37.81331886575282,23.161796543234157
6.35108509652853,22.29013160127978,39.65521143573014
2.8216561858966056,14.78476787624075,24.813878428136793
1.4934436195020124,15.56940114703729,39.92658154966905
7.171834282904556,34.423770567734856,40.55402929623452
1.7730230438777186,18.675623388878495,29.29420625967407
2.7496986247833486,25.450169791291692,36.066614446390176
3.4982018261977714,20.61367476209308,44.856667937182436
6.5250499382377996,19.23387495042237,47.41365331619778
7.669705119017542,19.802276260901223,30.632748463791646
4.539439073953712,38.233624376010205,46.289582994269345
1.7179757380851286,21.781922298142486,36.60113569249316
4.52192730786078,15.81589203810678,45.76450313504464
5.738585480977862,35.13725124555411,45.76292838048417
6.238490975660178,23.17631803749152,38.316402650462734
2.122557842838202,30.20936252424723,25.377597672178425
5.857647133571097,16.887944822619062,23.5265390045066
2.156991431000702,10.059764056572108,41.56218853560591
6.126807343408654,25.448000497397786,24.84088403166151
1.5848803625748282,10.57386899311861,24.972445308956623
7.235988744882027,17.24610525105045,30.62813981651647
1.7374183913693324,16.67083914244511,35.576737123406154
5.254268781669568,17.36056942498633,21.731964776753514
3.7372300838917907,17.026101127790024,26.58661769689406
7.719039618994187,28.489014577771723,36.70635329516288
3.9104257246632534,22.86833000290433,36.22715011514242
5.8750086492527505,31.064382885454883,25.150817231163487
4.5007892645363885,22.35874285102306,46.115808988081525
5.419932448528635,25.975121992479455,23.461839265367523
5.2394652252638805,13.516117170407004,30.116197266972563
1.9998937537003232,30.762209410731067,26.18756341508458
3.743015612316182,36.87024332856336,26.12949150196911
4.554635447711454,22.57814983498066,20.54372123137189
6.54930679500969,12.071377189437992,34.227650629308606
4.92474806457265,28.852793698437612,40.65894887923626
2.772906684659006,10.29936329975348,41.70330987064736
4.74959619543305,35.08353109621746,44.64165088702083
6.903283174515182,24.552839799386206,30.008851875105968
6.54090741813959,23.538823390877646,25.503265892103038
6.98481813693032,36.47679630317042,33.989292684205104
1.5298980911685123,21.634782697507937,44.1061297838781
7.3124181998236,16.104182274927876,22.009208360758144
7.141453171929871,21.682148169366258,36.2528289280269
7.776460684355312,11.996941837426686,39.44954022356286
1.5187379580240696,21.26406785399501,44.114436355803406
4.034305629289441,39.915470617088516,36.77177854839806
3.2481350684516745,16.603339777142594,30.515616028584855
3.6077329163168557,12.061410331718829,31.087225982803197
4.249669638174574,31.68213256716414,39.70188454164824
5.96135958660408,10.250910456305713,26.53002198741608
5.631790018798996,24.519681045392414,20.159404270050377
6.631462497022756,33.18428719871012,36.45257488980688
1.4652432804339048,32.99545148597754,37.51140763194092
6.473719840105714,32.55240977187521,44.090062158735115
4.626056464832374,14.20973554580545,40.13472420139066
5.343316495363794,32.26759561597262,25.09643018152206
2.3648263993020247,36.712285516579854,42.49933395356213
7.35759942090226,32.76145963491762,37.914659179709055
5.578929159195115,36.6738377182003,37.36420263535821
5.426739270298712,14.694301480108017,34.21763660348308
6.014779783706693,18.128280949490964,26.067625415736046
3.196787657570909,17.245018839785004,26.447379111091877
3.9739559000766085,37.23515541650602,35.21178940216155
2.3154426657072613,12.309150081426221,40.88468435413776
3.679591351054715,34.65492839756078,39.7853230592231
6.573690153789579,18.158381182553462,40.77076767383174
2.8484338928560313,38.17205438350875,39.09122844600123
3.2715826012273945,18.08535586876818,25.727797552149305
5.862486712256095,16.56146838993782,37.859097977824675
2.8524451884775015,29.85906834381606,44.44819185621618
6.446176702012572,32.82553992792345,25.631672170767562
1.6186946288916308,30.96846485462157,31.05041641383054
4.026423584823431,10.934472783801732,27.787293478251478
1.2357348271212483,36.37557317803743,27.301900496555916
4.901360187011056,11.169379619833911,40.00542173916974
3.261191420278657,36.93757560872997,46.643545668021076
3.2770343285322343,37.02882687071404,49.88473020496336
6.777909648867636,35.34614043265687,27.470262083272697
5.036916792004294,12.017677419021036,22.84753810465009
7.9922482842330345,19.799177482777328,42.44551736146539
6.646655371187715,35.74069813021688,49.928848922064695
2.690475396798075,11.21052480579099,32.335745539837575
1.9105646888026286,10.672776674861653,30.812804814244583
6.486167757526655,26.985420736752125,29.38333967631062
5.580394038449038,16.96054540926432,20.431443382162552
6.350473705054991,28.712292545920274,42.8690787350288
1.2725661168136593,35.11358883491957,38.585786001089105
4.943767454988481,28.738421443435946,45.93299740605092
5.108555545912349,27.42851139664538,49.72037471197297
6.297111169479976,23.26881416353406,41.22191000098783
3.7246133018425196,16.86626387450497,37.90555630663278
7.4972746867976605,37.87418560046388,30.25715834316471
4.693742263551865,16.349076957095836,49.8689332849665
7.86782535507555,29.48526789122342,44.1324217903242
6.0057011289859,27.794746571184046,21.60043990966693
4.183350397868628,30.243589065022316,40.32594841651054
3.6118583289566852,38.25075959974092,25.02071096710343
4.502516123508924,30.726519296524685,40.914074176754276
5.540472697381709,18.258646403555804,24.68619706059866
5.451582287786976,27.979063484183133,25.380680308677228
5.935974018993943,23.655159752009695,40.03281774809459
6.8615695583910545,15.091852857307694,20.5743460399051
6.453718104770507,28.290922754578478,40.989187088663655
6.867084824920498,34.08432804473502,48.82760440786474
4.751545551964828,24.65486897979716,32.0566159967219
2.075837299909432,27.178216986460672,28.310375729779363
7.449152585490828,27.495724128312926,37.785205415243304
3.48447262613907,11.559680559331225,20.95231296118966
3.9633460090723824,12.536961342917134,38.20540866620418
7.166811039477602,36.48744449556166,39.77136230396697
2.478622820310517,35.88990494076616,46.58280305939624
2.376575094670711,32.12278257312032,28.59558646781369
6.618482186470508,39.91713699710808,20.900780159881784
7.281561060536523,28.678916007959742,49.20147857494463
4.255066622684993,35.42163791714121,21.871822057948318
3.34695335054807,12.0104961325363,49.26029400437211
6.718817350902857,35.57642263737911,48.13895694301682
1.5957244028384974,21.5679277754,22.131046671320064
2.4755517108502003,16.88097331113017,34.07321633142736
2.879935172175498,13.029343204532832,25.02473267282323
2.0309289448646366,39.19230393736895,42.778775207554204
7.774330256886934,23.192214595237257,28.351054449879697
6.5880523804643065,19.787617541234404,28.98150121116045
2.6275419454548183,13.890369346727061,27.693891830502977
3.4872382393172137,30.219826244371912,21.876945266583547
2.4735485776574007,34.27070920875029,24.407657707513124
3.398516025657651,35.939767655744205,24.64775933430328
1.5791578493273293,24.536139852400325,29.07258533835609
4.943858551386979,34.11414671450426,24.114454644582295
5.064893591879995,25.165262811695918,24.322363580395987
5.367989398702877,18.20921253582315,34.635029556320376
1.5759062699394333,23.78752171640869,29.19390404128461
6.75666847829748,11.709361809921049,32.5582182475499
4.209019968920066,31.750182288973562,37.22862725270633
5.670486360359267,33.31147856955268,45.86608920974567
3.1971284770572934,26.14068116091709,45.203242353175995
7.926157916755395,36.685579331312894,31.144017878731304
2.366165620530553,24.68177612219766,42.249243555081264
4.447983495273084,24.495425899410055,45.14691263245402
3.5298264534703043,35.79384024434937,32.20414402855171
3.297631739748376,23.61969733599097,42.87340876024605
1.8820141950479599,15.89257647616052,48.543344769892755
2.2284413916695014,27.031819537931636,37.379433999858136
4.427371234351714,29.34235745730456,26.894801773928553
4.8686358744372376,21.165197657406914,39.850017788875675
1.9885648036120462,27.126322505184287,25.55811066149971
2.9505014418052546,16.561294009707495,25.485133396064512
6.779976660924669,18.57122702982671,47.81371345593348
7.789485677416336,27.13781409811292,24.290033679971792
3.621837703657069,33.93196790044642,31.021721860912116
1.6091205281195213,26.703547327845637,45.35362554488104
6.571484710004516,15.253694203910598,40.182938432374
2.5435298440495298,16.546226036565166,46.22215319915556
2.747682669181611,17.897420395540337,20.019601722838985
7.094683238878623,33.77784439627404,38.81986805272034
6.2518603475718955,14.561457022734754,33.74970783762726
3.458535711441466,12.813295787710494,34.58391455644772
7.445177552398448,11.201773571520835,28.743827404813814
2.4527865534399242,17.14439960997089,47.25303655638126
4.27648337964003,23.988982388194565,42.81726927365847
2.0814454280344807,24.617960623001522,32.89955642363179
5.178374833826593,39.98673109751316,43.08346682246142
3.78505992112199,34.82659156822141,25.121250899374406
1.213245804162721,16.133451173928194,30.21234668342779
4.574065302216919,28.453874216235995,47.318171516432656
4.568978066853203,25.038269338771883,21.507290294689465
1.2443808685935667,26.53479885749116,33.14535839745034
6.87426276486209,14.820387541355355,20.749149863511487
4.143271375510881,17.124356702567724,21.488431200165124
6.072188007933403,13.347789998717424,38.249585000233154
2.9673482511682243,15.204881510650662,31.392545687579524
6.610120433560676,21.76280730713718,42.52308947633167
1.878404077594055,33.183142589952375,27.107999747199457
5.74175190922211,26.97344664522989,47.87434151635062
3.7112576258271983,11.984955665033214,20.57466456653759
6.788009926809272,25.742069129842967,43.25732155504848
2.640979200080603,20.35251236539701,20.90311616633957
7.730446272018785,30.036037201024403,47.996152632779186
2.858474852003506,28.343908336769825,40.354999048779135
3.222847901803119,35.4432770504689,48.414843887007436
7.193985823872031,32.17200927818118,28.32394039174862
2.9713122947394224,38.90080961338114,20.30853487807076
6.012349812695011,31.187384876657866,38.680686228493926
7.930761922608061,19.356383072911758,30.199155913797448
1.5525758206258888,23.283944096312123,27.831455787045442
3.4037069152435095,35.03715370766883,48.06453540582487
2.3001315040362993,21.175267946603974,47.85891686346182
1.4326592248245584,12.770815843341357,24.88372967618688
5.166489838888124,14.514168130179925,49.042291443522004
4.127001690809642,25.045538810504993,27.399758474162194
4.296721767043135,29.857408979110346,42.53531410862128
6.277076578969391,27.33673338082265,47.13079324981572
6.721854931142766,32.71144344095876,21.66816565041382
1.0481457355375452,16.37341831586419,39.90570781740357
3.878382422177821,22.07218777897935,46.53760664688841
7.268939936922871,37.275257921607576,29.416342295450818
5.837390689174832,18.14899543823109,25.718294992233496
2.2924272014315843,20.26322862590782,32.89872859339465
6.816644197385479,13.596732804181363,42.04777542184682
4.720184399325138,18.638360280279777,34.78458753598474
3.0995944884391586,27.88245865714918,33.01531768565732
2.150838703552151,13.497492236670901,36.40087046216391
7.316891233002724,20.318730596730568,41.9900032166787
5.610629484578369,37.946647429284425,44.629430518974225
4.966236812338241,29.71091494702322,46.951593997521044
3.796631492108544,19.80384117573332,20.32433250905589
6.78585751934025,34.02942101210095,23.13363554300454
5.038001667928902,23.919450945006623,23.561272865273345
7.8639775894250645,16.440876623900664,22.017025402716833
5.163931656513367,32.16600031399098,20.973303381415608
5.611023471089155,25.968756278543633,23.097950266251452
2.2076671386245343,27.039228919482415,28.89072840539865
7.568210100559212,34.56220688452152,49.50701619540989
2.817695872652898,39.09170898393931,32.937016093746735
3.4326315671962826,11.510485809080597,21.582957735788078
5.844078791626583,23.737869833020838,26.795648781083173
5.297792144276628,17.585743547503334,37.32895263033268
3.514461228878832,34.70656679835457,44.62088482300338
4.341452786856809,20.52457328005047,30.87679389677284
6.640001679677525,19.84538448392836,26.27178121120538
1.5928183931271478,24.00079362653225,34.46396296759526
6.88636097282035,16.637160893381918,31.429738210051998
6.658840172255837,34.70870832246921,31.538332279363047
4.213868163006766,19.098576725478488,47.976646352579365
1.830506360191062,38.0124826900441,40.5159935550603
4.721005068807118,10.979771823534875,34.26788575466025
3.854236735019126,14.836564359253677,39.692288105019706
7.798056351578,26.865664331935754,41.442598293318376
1.4791531679621175,22.530009874509844,23.490754554934878
5.289570848755573,38.15446474642464,39.85333197414916
1.5376213382009507,20.639986149552485,36.519901383225545
3.8224542929327656,35.00932031425517,44.440130141299676
5.28281714072255,21.20373835398116,27.660091212897324
1.7411202274919053,20.64693050459662,32.39517551623159
5.730760475728515,29.744794728927204,22.103244189237707
3.7668152080181043,15.453366016520857,24.70438115950417
6.791115048160721,11.257456501487725,32.57548627706364
2.1774255903656274,36.37990647035422,36.711215398251056
2.6196644546379364,25.07281861499129,41.944590791093475
7.706826062436036,16.613380127362568,46.58545316388035
7.5401287991724315,37.49261633596198,39.062430705857295
5.408744581042954,22.096318995514682,42.57193646911364
4.719058128456524,30.323142136848833,32.853737115463865
6.1204752483019735,34.73414552813647,24.393087698084486
6.830508009019596,26.208895953709217,45.33997727270673
4.019111944387102,21.37121456149105,47.45182197551667
2.758184872838809,35.32636975858429,34.520617175282126
4.598668097858818,19.25404844468452,37.191266018570474
3.2764783739334793,11.178082427249569,28.15995816033068
1.0446533038461348,39.3506436117057,48.97241629459242
3.7660870823061354,31.85112563018938,30.37418295231275
5.697652099601832,34.16290129137937,48.40268734076722
3.8014859309477043,33.49893948868143,27.977853518963563
7.932326126555538,10.773087962930534,38.10586419503363
5.61654187155929,30.641366712223864,23.61162736367267
7.569708484311913,15.435498371502483,38.68260209719523
2.558732553861595,19.216492510638126,36.393756251843726
3.9203539299520354,14.806768029295188,25.12809207262545
3.9270135171395975,32.718489348265024,46.93893940543366
1.5888936358156798,21.79311722678203,23.007366911686297
1.1161473644281852,29.8515604793187,38.07348325899763
2.1411337967042035,17.014384992791925,20.71123260933555
6.844630439860826,39.24071788145655,24.063786103840723
2.620326496357087,36.05228571840802,47.79391393868555
3.9373916796476722,11.518674168072224,21.18175501078458
5.017649062483073,21.78685326679537,20.859572827329636
5.082766746187898,10.339076097670674,43.621158744478194
3.145029758923601,11.207740090276964,37.6505666294946
3.7837909010313826,39.21401240071448,36.32595987511107
2.9266742672590578,31.28316593901924,28.14476007628134
7.329703039852956,21.241659115221292,36.49605688328616
1.3540117267696021,22.783637138566924,44.97090618982985
6.6395416375433935,16.729556765605786,26.78237213031688
6.721137185492657,37.91195260507976,22.860827638190106
4.150410475983577,20.12362836892687,46.120653663723175
1.5846744027601314,16.33377827674112,42.57405012759483
1.359056942868509,24.77606142142868,33.263211040391596
3.3408082529212404,21.83716945956771,35.898217607906986
2.1295715087186817,27.159876348507783,44.16296987899959
6.321126508531114,14.616997140813211,24.477484092244218
2.8772205742143933,20.832241790231116,32.25366744225448
5.757880517833417,11.700412964975062,21.04018112678199
3.743373940607363,30.914910764139414,25.803060288694475
5.490531368793762,17.794844138208983,46.582583264405486
7.269829609866315,18.918616128439794,26.899812618897215
3.879127804463619,17.215947555404462,40.17151529875111
6.782452791837999,30.19276392733651,44.73051341748048
3.778945135452319,14.689509121265825,42.13852842192776
3.523321535990877,30.138124756873975,28.11931825945297
1.5686074436467088,39.7774538646329,24.68604523791798
7.918946957744367,39.318397976993424,43.814543117241186
5.615960734573983,27.33421150753254,45.98304636133504
3.0260766513364157,24.030436374546312,38.58169908099506
3.878333331086438,22.82459362270804,29.908540025062532
4.949622716791753,35.51723584045348,26.045851340189387
7.54103127127409,30.67262961244689,44.6981963804009
4.893334848410081,33.385501042721906,20.486011920184016
6.728662973456746,11.204165772560996,46.69740129088588
7.943739230670503,18.822023865303336,26.30955668857381
6.357543547006285,17.5907902276076,45.9668714951661
1.719898145102337,13.778655891380748,49.37454665301847
5.716872287890032,35.406616732868585,29.72988132054554
5.7353862466442305,27.827254819257917,38.09450360368841
5.777727216764051,27.260775193872956,32.87187107907998
2.931458860663828,33.05743992739606,26.788172900095585
5.8464801430809,16.999984679479798,38.75990509863362
6.229547869903202,16.561416667196177,21.79829902583925
1.9168162009592185,28.179909018130765,45.483392186772065
1.3149777486479706,32.024537771249385,30.239559378501564
4.349698589436658,37.86578649536697,29.959145142075364
4.257358537576403,10.410472442820433,22.44796160014515
2.8101411379434884,10.835567224632232,38.94125978144753
3.9847884976113574,26.44435608184066,25.239415576889886
3.0715242060563126,29.914734245581755,48.959081708911995
1.3529174152154644,36.71152962565798,37.306436039336255
4.9474369672893665,25.00835605623281,22.0818225771255
1.6291379621531248,28.02736016977258,30.22875714306675
7.420876466043765,22.19771612078417,24.298443761079234
